loan_id,company_id,loan_amount,interest_rate,term_months,purpose,collateral_type,collateral_value,ltv_ratio,origination_date,loan_status,default_flag,days_to_default,loss_amount,recovery_amount
LOAN_002331,COMP_001580,50000000.0,0.0635,48,real_estate,real_estate,93748882.69,0.5333,2022-08-10,restructured,0,,,
LOAN_002332,COMP_000710,15487210.59,0.0746,36,real_estate,unsecured,0.0,,2024-04-18,restructured,0,,,
LOAN_002333,COMP_004503,32377083.65,0.0655,48,working_capital,real_estate,50349506.03,0.643,2024-04-27,current,0,,,
LOAN_002334,COMP_004154,10751810.26,0.0771,60,refinancing,real_estate,12736032.62,0.8442,2020-08-12,paid_off,0,,,
LOAN_002335,COMP_000925,50000000.0,0.0765,24,real_estate,receivables,82261207.51,0.6078,2024-01-08,paid_off,0,,,
LOAN_002336,COMP_002490,5229192.76,0.0694,60,expansion,receivables,6854316.81,0.7629,2024-04-07,current,0,,,
LOAN_002337,COMP_003007,50000000.0,0.0739,60,acquisition,inventory,86900871.9,0.5754,2023-01-28,current,0,,,
LOAN_002338,COMP_004784,50000000.0,0.0774,60,expansion,unsecured,0.0,,2020-04-28,default,1,153,35301785.42,14698214.58
LOAN_002339,COMP_004486,42066934.58,0.0738,36,equipment,inventory,80650224.53,0.5216,2020-01-30,paid_off,0,,,
LOAN_002340,COMP_001544,49879562.67,0.0579,24,working_capital,receivables,97395243.82,0.5121,2024-08-31,current,0,,,
LOAN_002341,COMP_001944,49870760.52,0.0728,60,refinancing,inventory,75242010.93,0.6628,2023-07-05,default,1,575,20123249.47,29747511.05
LOAN_002342,COMP_002836,14240736.46,0.0761,24,real_estate,inventory,26225776.02,0.543,2022-10-09,paid_off,0,,,
LOAN_002343,COMP_003433,50000000.0,0.0714,36,refinancing,equipment,95113534.42,0.5257,2023-01-31,current,0,,,
LOAN_002344,COMP_001191,2950731.35,0.0908,12,real_estate,inventory,5527200.02,0.5339,2020-02-03,paid_off,0,,,
LOAN_002345,COMP_003662,50000000.0,0.0644,12,real_estate,unsecured,0.0,,2021-12-10,paid_off,0,,,
LOAN_002346,COMP_003432,7359295.39,0.0674,60,real_estate,real_estate,12278338.98,0.5994,2022-08-26,current,0,,,
LOAN_002347,COMP_002852,25796251.81,0.0649,48,real_estate,inventory,35056910.24,0.7358,2021-02-22,paid_off,0,,,
LOAN_002348,COMP_001416,50000000.0,0.0723,24,expansion,real_estate,84946153.51,0.5886,2022-10-20,default,1,9,16645336.24,33354663.76
LOAN_002349,COMP_002533,8493881.21,0.0657,60,refinancing,equipment,10024474.1,0.8473,2023-11-29,current,0,,,
LOAN_002350,COMP_000322,35812781.83,0.0829,60,refinancing,real_estate,52909521.3,0.6769,2021-09-03,current,0,,,
LOAN_002351,COMP_002217,50000000.0,0.0888,48,expansion,real_estate,95607746.84,0.523,2021-03-08,paid_off,0,,,
LOAN_002352,COMP_003541,2890506.0,0.0714,12,real_estate,inventory,4755205.92,0.6079,2024-02-13,paid_off,0,,,
LOAN_002353,COMP_004607,48409254.97,0.0631,48,expansion,securities,60303812.25,0.8028,2024-07-20,current,0,,,
LOAN_002354,COMP_003092,50000000.0,0.0579,60,refinancing,real_estate,75406619.31,0.6631,2021-10-13,current,0,,,
LOAN_002355,COMP_003010,5489984.9,0.0745,24,expansion,real_estate,8581333.94,0.6398,2022-01-25,paid_off,0,,,
LOAN_002356,COMP_000553,33328799.74,0.0618,12,working_capital,real_estate,64417590.61,0.5174,2021-11-12,paid_off,0,,,
LOAN_002357,COMP_004521,50000000.0,0.0819,12,working_capital,inventory,91232271.88,0.5481,2024-06-05,paid_off,0,,,
LOAN_002358,COMP_001805,16985116.99,0.0738,24,equipment,securities,28819866.73,0.5894,2020-05-18,paid_off,0,,,
LOAN_002359,COMP_002764,50000000.0,0.0637,36,equipment,receivables,71955584.02,0.6949,2023-02-26,current,0,,,
LOAN_002360,COMP_000133,50000000.0,0.0844,48,equipment,receivables,69112797.68,0.7235,2022-05-07,current,0,,,
LOAN_002361,COMP_000992,35060814.57,0.091,12,working_capital,equipment,69739137.21,0.5027,2021-08-26,paid_off,0,,,
LOAN_002362,COMP_004726,100000.0,0.0875,12,expansion,receivables,122353.21,0.8173,2024-11-06,paid_off,0,,,
LOAN_002363,COMP_002506,2374113.22,0.0684,48,equipment,real_estate,2935693.95,0.8087,2023-02-13,current,0,,,
LOAN_002364,COMP_003749,13607482.04,0.0666,48,equipment,inventory,18692548.09,0.728,2023-01-03,current,0,,,
LOAN_002365,COMP_002900,550454.57,0.0786,36,acquisition,receivables,1086561.3,0.5066,2023-09-26,current,0,,,
LOAN_002366,COMP_003801,50000000.0,0.0844,24,working_capital,unsecured,0.0,,2024-02-16,current,0,,,
LOAN_002367,COMP_004319,9219799.66,0.0636,24,expansion,unsecured,0.0,,2022-06-28,paid_off,0,,,
LOAN_002368,COMP_001216,2699007.36,0.077,60,expansion,receivables,3381295.26,0.7982,2020-04-21,paid_off,0,,,
LOAN_002369,COMP_000499,50000000.0,0.0569,48,equipment,inventory,92020966.62,0.5434,2023-06-06,current,0,,,
LOAN_002370,COMP_000525,50000000.0,0.0591,60,real_estate,equipment,74785924.41,0.6686,2021-03-24,current,0,,,
LOAN_002371,COMP_002778,4329288.44,0.0484,24,working_capital,receivables,5286060.26,0.819,2023-06-16,default,1,94,2712712.89,1616575.55
LOAN_002372,COMP_004870,50000000.0,0.073,60,expansion,equipment,86330107.95,0.5792,2022-06-25,current,0,,,
LOAN_002373,COMP_001122,25845249.16,0.069,24,expansion,inventory,34406564.92,0.7512,2024-07-06,current,0,,,
LOAN_002374,COMP_001168,50000000.0,0.0567,48,working_capital,equipment,99118912.16,0.5044,2024-02-04,current,0,,,
LOAN_002375,COMP_001954,13964311.1,0.0784,24,real_estate,real_estate,27100850.74,0.5153,2024-06-29,current,0,,,
LOAN_002376,COMP_003845,23842056.95,0.0567,24,equipment,securities,39951873.81,0.5968,2021-07-14,paid_off,0,,,
LOAN_002377,COMP_002205,50000000.0,0.0533,36,working_capital,equipment,84799261.63,0.5896,2022-07-06,paid_off,0,,,
LOAN_002378,COMP_002306,50000000.0,0.0712,12,equipment,inventory,66473193.58,0.7522,2022-12-18,paid_off,0,,,
LOAN_002379,COMP_000099,701903.22,0.059,24,equipment,equipment,1288319.18,0.5448,2023-08-21,paid_off,0,,,
LOAN_002380,COMP_002079,9736405.51,0.0569,60,real_estate,securities,15257814.91,0.6381,2020-11-27,paid_off,0,,,
LOAN_002381,COMP_001632,2354303.05,0.0792,24,working_capital,inventory,3026711.09,0.7778,2023-09-25,paid_off,0,,,
LOAN_002382,COMP_001373,50000000.0,0.0761,24,expansion,equipment,90185294.99,0.5544,2020-06-21,paid_off,0,,,
LOAN_002383,COMP_004140,50000000.0,0.0482,48,expansion,receivables,83745345.09,0.597,2021-12-20,paid_off,0,,,
LOAN_002384,COMP_003167,11944243.34,0.0804,48,refinancing,receivables,14502776.94,0.8236,2020-06-30,paid_off,0,,,
LOAN_002385,COMP_000524,50000000.0,0.0688,60,equipment,receivables,83550795.26,0.5984,2020-05-05,paid_off,0,,,
LOAN_002386,COMP_002516,23886890.46,0.0796,24,acquisition,inventory,45403885.18,0.5261,2021-02-07,paid_off,0,,,
LOAN_002387,COMP_000076,50000000.0,0.0842,24,refinancing,unsecured,0.0,,2020-12-01,paid_off,0,,,
LOAN_002388,COMP_003023,50000000.0,0.0718,24,working_capital,inventory,97886537.22,0.5108,2024-06-22,current,0,,,
LOAN_002389,COMP_003789,11989719.13,0.0671,12,expansion,securities,20894528.77,0.5738,2021-11-24,paid_off,0,,,
LOAN_002390,COMP_003694,33417073.03,0.0747,48,working_capital,equipment,43219194.59,0.7732,2024-07-24,current,0,,,
LOAN_002391,COMP_003086,50000000.0,0.0458,24,equipment,securities,80395593.37,0.6219,2023-04-28,paid_off,0,,,
LOAN_002392,COMP_004958,50000000.0,0.0715,12,expansion,equipment,88720936.29,0.5636,2024-12-06,paid_off,0,,,
LOAN_002393,COMP_003748,50000000.0,0.0563,60,working_capital,real_estate,69425415.03,0.7202,2021-11-07,current,0,,,
LOAN_002394,COMP_001109,50000000.0,0.068,24,expansion,securities,73356940.72,0.6816,2020-09-27,paid_off,0,,,
LOAN_002395,COMP_001292,1100615.16,0.0683,60,refinancing,unsecured,0.0,,2022-05-06,current,0,,,
LOAN_002396,COMP_002560,50000000.0,0.0692,24,expansion,inventory,58817103.46,0.8501,2020-08-11,paid_off,0,,,
LOAN_002397,COMP_001305,50000000.0,0.081,48,refinancing,receivables,95214165.65,0.5251,2022-02-13,current,0,,,
LOAN_002398,COMP_001483,50000000.0,0.0664,48,real_estate,real_estate,93002120.44,0.5376,2023-09-20,current,0,,,
LOAN_002399,COMP_004253,1294627.46,0.0749,36,refinancing,receivables,2036564.88,0.6357,2024-08-23,current,0,,,
LOAN_002400,COMP_003112,38059780.65,0.0591,12,working_capital,real_estate,71700604.72,0.5308,2024-10-26,paid_off,0,,,
LOAN_002401,COMP_000367,50000000.0,0.0623,24,real_estate,unsecured,0.0,,2024-03-28,current,0,,,
LOAN_002402,COMP_001325,6382616.35,0.0928,48,expansion,inventory,11903364.92,0.5362,2021-03-12,paid_off,0,,,
LOAN_002403,COMP_000709,31507037.28,0.0561,24,refinancing,inventory,50616407.99,0.6225,2023-11-25,paid_off,0,,,
LOAN_002404,COMP_000687,50000000.0,0.0748,12,equipment,securities,84468387.45,0.5919,2024-06-03,paid_off,0,,,
LOAN_002405,COMP_000219,50000000.0,0.0555,12,expansion,receivables,74439508.48,0.6717,2024-06-15,paid_off,0,,,
LOAN_002406,COMP_002682,50000000.0,0.0662,60,expansion,receivables,65337148.79,0.7653,2022-09-29,current,0,,,
LOAN_002407,COMP_003732,50000000.0,0.0683,48,real_estate,unsecured,0.0,,2023-06-17,current,0,,,
LOAN_002408,COMP_001674,24554907.41,0.0554,60,refinancing,unsecured,0.0,,2021-01-23,paid_off,0,,,
LOAN_002409,COMP_003326,50000000.0,0.0685,60,equipment,securities,73196881.96,0.6831,2021-11-26,current,0,,,
LOAN_002410,COMP_004431,50000000.0,0.086,24,equipment,receivables,68284776.02,0.7322,2021-09-27,paid_off,0,,,
LOAN_002411,COMP_001885,6276407.98,0.089,24,expansion,inventory,11167524.83,0.562,2024-04-02,current,0,,,
LOAN_002412,COMP_002076,50000000.0,0.0515,60,refinancing,unsecured,0.0,,2024-06-03,current,0,,,
LOAN_002413,COMP_000893,2758544.66,0.0714,60,real_estate,receivables,3497259.21,0.7888,2020-08-19,paid_off,0,,,
LOAN_002414,COMP_000791,21022851.35,0.0721,36,refinancing,receivables,28459820.45,0.7387,2023-01-10,paid_off,0,,,
LOAN_002415,COMP_003704,50000000.0,0.061,48,refinancing,receivables,84684094.73,0.5904,2021-02-12,paid_off,0,,,
LOAN_002416,COMP_004603,41670346.48,0.0754,12,refinancing,equipment,60729871.97,0.6862,2023-11-03,paid_off,0,,,
LOAN_002417,COMP_004830,49917303.4,0.0802,60,working_capital,real_estate,58253718.27,0.8569,2024-02-27,current,0,,,
LOAN_002418,COMP_000235,50000000.0,0.0618,60,working_capital,real_estate,63076237.99,0.7927,2024-06-23,current,0,,,
LOAN_002419,COMP_004615,12396933.03,0.0527,36,acquisition,unsecured,0.0,,2021-03-03,paid_off,0,,,
LOAN_002420,COMP_001633,50000000.0,0.0622,24,refinancing,securities,70338293.59,0.7109,2023-03-25,paid_off,0,,,
LOAN_002421,COMP_001260,50000000.0,0.0825,12,expansion,equipment,90986279.9,0.5495,2020-11-21,paid_off,0,,,
LOAN_002422,COMP_000593,14432598.82,0.0608,60,real_estate,real_estate,21204475.23,0.6806,2024-03-02,current,0,,,
LOAN_002423,COMP_004356,26118247.13,0.0662,12,equipment,real_estate,36408993.17,0.7174,2021-02-23,paid_off,0,,,
LOAN_002424,COMP_004679,25048303.5,0.0637,24,working_capital,equipment,41267872.25,0.607,2021-09-19,paid_off,0,,,
LOAN_002425,COMP_004668,4218016.0,0.0513,12,expansion,equipment,7121675.81,0.5923,2021-02-23,paid_off,0,,,
LOAN_002426,COMP_002539,4026511.98,0.0663,60,equipment,unsecured,0.0,,2020-07-12,paid_off,0,,,
LOAN_002427,COMP_004533,25678886.54,0.0699,36,expansion,equipment,36792812.93,0.6979,2024-11-16,current,0,,,
LOAN_002428,COMP_003148,50000000.0,0.0763,36,real_estate,securities,68229135.11,0.7328,2023-12-04,current,0,,,
LOAN_002429,COMP_002408,50000000.0,0.068,36,equipment,receivables,81692759.59,0.612,2024-01-01,current,0,,,
LOAN_002430,COMP_000057,3517727.7,0.0708,36,equipment,inventory,4645583.89,0.7572,2023-07-29,current,0,,,
LOAN_002431,COMP_002799,50000000.0,0.0624,48,refinancing,receivables,71674408.46,0.6976,2021-08-25,paid_off,0,,,
LOAN_002432,COMP_002015,14635505.55,0.0561,24,refinancing,securities,23971534.76,0.6105,2022-02-15,paid_off,0,,,
LOAN_002433,COMP_000449,6872129.2,0.0722,12,real_estate,receivables,8288868.33,0.8291,2020-07-04,paid_off,0,,,
LOAN_002434,COMP_001260,50000000.0,0.0835,12,equipment,equipment,76322066.53,0.6551,2022-05-12,paid_off,0,,,
LOAN_002435,COMP_002868,13267022.22,0.0731,36,expansion,equipment,23809844.97,0.5572,2020-09-26,paid_off,0,,,
LOAN_002436,COMP_002052,50000000.0,0.0845,48,equipment,securities,56970133.02,0.8777,2024-09-05,current,0,,,
LOAN_002437,COMP_003616,7530405.02,0.0645,60,refinancing,real_estate,14610908.0,0.5154,2023-11-08,current,0,,,
LOAN_002438,COMP_000915,50000000.0,0.0686,12,real_estate,unsecured,0.0,,2024-03-02,paid_off,0,,,
LOAN_002439,COMP_003979,2263952.1,0.0668,48,equipment,unsecured,0.0,,2020-05-28,paid_off,0,,,
LOAN_002440,COMP_003771,50000000.0,0.0743,60,equipment,equipment,71456950.27,0.6997,2020-03-31,paid_off,0,,,
LOAN_002441,COMP_004581,6680285.61,0.0752,60,refinancing,receivables,10710074.45,0.6237,2020-06-06,paid_off,0,,,
LOAN_002442,COMP_000551,50000000.0,0.0813,48,equipment,unsecured,0.0,,2022-10-04,current,0,,,
LOAN_002443,COMP_003720,14616096.48,0.0715,12,acquisition,equipment,24811153.64,0.5891,2024-05-19,paid_off,0,,,
LOAN_002444,COMP_003829,31626744.23,0.0663,48,refinancing,securities,51751075.48,0.6111,2022-01-27,current,0,,,
LOAN_002445,COMP_002876,8273493.64,0.0886,12,expansion,equipment,13203598.28,0.6266,2020-11-01,paid_off,0,,,
LOAN_002446,COMP_003562,50000000.0,0.0736,24,acquisition,receivables,91063551.93,0.5491,2023-02-21,paid_off,0,,,
LOAN_002447,COMP_000065,8076461.01,0.0782,36,acquisition,real_estate,13921851.94,0.5801,2024-07-20,current,0,,,
LOAN_002448,COMP_003003,13144708.41,0.0761,12,working_capital,unsecured,0.0,,2022-09-23,paid_off,0,,,
LOAN_002449,COMP_002812,50000000.0,0.0625,60,expansion,securities,84964293.62,0.5885,2022-12-16,current,0,,,
LOAN_002450,COMP_001243,14299754.43,0.0605,12,refinancing,inventory,23949101.62,0.5971,2021-09-19,paid_off,0,,,
LOAN_002451,COMP_003130,50000000.0,0.0712,36,acquisition,receivables,63293014.5,0.79,2020-01-07,paid_off,0,,,
LOAN_002452,COMP_004151,25755629.32,0.0633,36,expansion,unsecured,0.0,,2022-04-22,paid_off,0,,,
LOAN_002453,COMP_002456,50000000.0,0.0775,48,equipment,receivables,81035430.44,0.617,2023-11-20,current,0,,,
LOAN_002454,COMP_004562,46061821.35,0.0692,48,refinancing,securities,83016575.12,0.5549,2022-11-17,default,1,303,21758639.65,24303181.7
LOAN_002455,COMP_002216,39525897.6,0.0679,60,acquisition,real_estate,69896644.94,0.5655,2022-06-15,current,0,,,
LOAN_002456,COMP_003251,12091206.51,0.0751,60,refinancing,inventory,19358106.33,0.6246,2022-03-26,current,0,,,
LOAN_002457,COMP_002046,31571424.71,0.0751,12,refinancing,receivables,38740786.31,0.8149,2022-04-08,paid_off,0,,,
LOAN_002458,COMP_002120,50000000.0,0.0597,60,refinancing,real_estate,80847767.97,0.6184,2021-02-24,current,0,,,
LOAN_002459,COMP_003568,50000000.0,0.0665,12,acquisition,receivables,62829670.89,0.7958,2023-07-12,paid_off,0,,,
LOAN_002460,COMP_000195,39893551.61,0.0757,12,refinancing,equipment,65574665.59,0.6084,2020-11-25,paid_off,0,,,
LOAN_002461,COMP_000408,169529.26,0.0677,36,equipment,real_estate,198336.28,0.8548,2024-04-05,current,0,,,
LOAN_002462,COMP_003545,42639428.99,0.0725,36,working_capital,real_estate,70591407.63,0.604,2021-04-11,paid_off,0,,,
LOAN_002463,COMP_003833,19433829.81,0.0689,48,expansion,inventory,24006211.38,0.8095,2021-09-13,paid_off,0,,,
LOAN_002464,COMP_001839,50000000.0,0.057,60,acquisition,unsecured,0.0,,2023-09-10,current,0,,,
LOAN_002465,COMP_000162,12992752.32,0.0811,60,expansion,equipment,25151930.93,0.5166,2020-02-29,paid_off,0,,,
LOAN_002466,COMP_003265,50000000.0,0.0781,60,equipment,receivables,64024021.52,0.781,2021-11-07,current,0,,,
LOAN_002467,COMP_002758,50000000.0,0.0526,24,expansion,receivables,55062215.5,0.9081,2024-10-16,current,0,,,
LOAN_002468,COMP_004362,50000000.0,0.0862,36,refinancing,receivables,86625557.69,0.5772,2020-08-27,paid_off,0,,,
LOAN_002469,COMP_000755,50000000.0,0.0601,12,equipment,receivables,81994439.76,0.6098,2021-09-04,paid_off,0,,,
LOAN_002470,COMP_004757,6907051.39,0.0563,12,equipment,securities,9352304.27,0.7385,2022-12-06,paid_off,0,,,
LOAN_002471,COMP_004156,401723.77,0.0712,12,expansion,unsecured,0.0,,2020-04-27,paid_off,0,,,
LOAN_002472,COMP_001529,50000000.0,0.0649,60,working_capital,unsecured,0.0,,2020-05-28,default,1,96,38868614.59,11131385.41
LOAN_002473,COMP_002265,12446393.32,0.0804,36,working_capital,receivables,17611348.18,0.7067,2022-06-25,paid_off,0,,,
LOAN_002474,COMP_001553,50000000.0,0.0669,60,equipment,real_estate,69800535.75,0.7163,2020-10-10,paid_off,0,,,
LOAN_002475,COMP_004623,50000000.0,0.0788,60,acquisition,receivables,76384783.92,0.6546,2020-08-27,paid_off,0,,,
LOAN_002476,COMP_004944,50000000.0,0.0502,24,real_estate,receivables,80221561.43,0.6233,2023-02-04,paid_off,0,,,
LOAN_002477,COMP_003657,11260458.75,0.0885,60,real_estate,securities,17047737.74,0.6605,2022-10-16,current,0,,,
LOAN_002478,COMP_004774,50000000.0,0.0497,12,equipment,equipment,81709402.87,0.6119,2024-02-09,paid_off,0,,,
LOAN_002479,COMP_004050,14673220.46,0.0692,60,acquisition,equipment,27067731.92,0.5421,2020-10-21,paid_off,0,,,
LOAN_002480,COMP_004075,50000000.0,0.0669,60,equipment,unsecured,0.0,,2021-01-20,paid_off,0,,,
LOAN_002481,COMP_001017,3920560.1,0.0736,12,refinancing,unsecured,0.0,,2024-01-09,paid_off,0,,,
LOAN_002482,COMP_004447,27213825.33,0.0757,12,real_estate,inventory,35948687.64,0.757,2022-05-01,paid_off,0,,,
LOAN_002483,COMP_004344,50000000.0,0.0547,12,equipment,real_estate,59745437.79,0.8369,2022-01-23,paid_off,0,,,
LOAN_002484,COMP_001862,13771572.43,0.0725,24,working_capital,receivables,25977631.61,0.5301,2021-06-10,paid_off,0,,,
LOAN_002485,COMP_001449,50000000.0,0.0687,48,expansion,inventory,72910660.14,0.6858,2024-03-11,current,0,,,
LOAN_002486,COMP_000647,50000000.0,0.0753,60,acquisition,inventory,85859809.0,0.5823,2022-12-03,current,0,,,
LOAN_002487,COMP_003232,5199495.35,0.0811,48,expansion,securities,9489990.93,0.5479,2020-12-06,paid_off,0,,,
LOAN_002488,COMP_002321,50000000.0,0.0744,60,expansion,receivables,79803597.82,0.6265,2023-11-15,current,0,,,
LOAN_002489,COMP_002206,14469535.63,0.0642,36,working_capital,receivables,16596222.47,0.8719,2023-12-17,current,0,,,
LOAN_002490,COMP_000539,50000000.0,0.0638,12,real_estate,equipment,93744754.96,0.5334,2021-11-02,paid_off,0,,,
LOAN_002491,COMP_000671,50000000.0,0.0655,24,working_capital,real_estate,82835188.15,0.6036,2021-08-22,paid_off,0,,,
LOAN_002492,COMP_003374,50000000.0,0.0559,36,refinancing,equipment,68465817.31,0.7303,2021-01-28,paid_off,0,,,
LOAN_002493,COMP_000700,3239941.17,0.0743,12,acquisition,inventory,4483012.97,0.7227,2021-03-12,paid_off,0,,,
LOAN_002494,COMP_002454,37493122.92,0.0859,60,real_estate,inventory,54996926.22,0.6817,2020-11-07,paid_off,0,,,
LOAN_002495,COMP_002262,8311602.98,0.0618,36,refinancing,securities,16296094.55,0.51,2024-11-02,current,0,,,
LOAN_002496,COMP_002153,50000000.0,0.0869,36,refinancing,real_estate,86580932.27,0.5775,2024-02-16,current,0,,,
LOAN_002497,COMP_002939,50000000.0,0.0691,24,refinancing,equipment,68557848.92,0.7293,2022-09-11,paid_off,0,,,
LOAN_002498,COMP_002401,50000000.0,0.0817,24,expansion,receivables,94334536.92,0.53,2023-08-28,paid_off,0,,,
LOAN_002499,COMP_004155,50000000.0,0.0694,60,equipment,unsecured,0.0,,2021-11-04,current,0,,,
LOAN_002500,COMP_000689,14608445.35,0.0728,12,acquisition,securities,25605212.71,0.5705,2024-12-13,paid_off,0,,,
LOAN_002501,COMP_002235,50000000.0,0.0516,12,acquisition,receivables,81884769.45,0.6106,2022-08-14,paid_off,0,,,
LOAN_002502,COMP_000784,50000000.0,0.0621,24,working_capital,unsecured,0.0,,2020-08-09,paid_off,0,,,
LOAN_002503,COMP_000549,50000000.0,0.0755,24,refinancing,equipment,94179456.47,0.5309,2020-04-06,paid_off,0,,,
LOAN_002504,COMP_002853,11746630.91,0.0767,12,refinancing,unsecured,0.0,,2023-04-10,paid_off,0,,,
LOAN_002505,COMP_000043,3614275.76,0.0721,60,real_estate,unsecured,0.0,,2023-10-18,current,0,,,
LOAN_002506,COMP_003732,12382074.5,0.0673,60,acquisition,unsecured,0.0,,2024-09-30,current,0,,,
LOAN_002507,COMP_000311,50000000.0,0.0633,24,working_capital,real_estate,93379629.84,0.5354,2024-05-29,current,0,,,
LOAN_002508,COMP_002693,7719395.11,0.0647,12,refinancing,unsecured,0.0,,2023-07-25,paid_off,0,,,
LOAN_002509,COMP_004612,2384971.3,0.0858,24,equipment,inventory,3663229.78,0.6511,2020-05-04,paid_off,0,,,
LOAN_002510,COMP_003609,50000000.0,0.0563,60,refinancing,inventory,67247807.39,0.7435,2020-09-18,paid_off,0,,,
LOAN_002511,COMP_003052,18721740.46,0.0489,12,expansion,real_estate,29866245.49,0.6269,2022-04-12,paid_off,0,,,
LOAN_002512,COMP_002964,20849799.59,0.0596,60,refinancing,real_estate,31916539.01,0.6533,2020-08-01,paid_off,0,,,
LOAN_002513,COMP_002476,50000000.0,0.066,60,equipment,receivables,58780096.31,0.8506,2021-03-13,current,0,,,
LOAN_002514,COMP_002273,20752177.89,0.0596,24,acquisition,real_estate,37947953.81,0.5469,2020-11-12,paid_off,0,,,
LOAN_002515,COMP_002519,50000000.0,0.0711,12,working_capital,equipment,76137770.3,0.6567,2024-09-24,paid_off,0,,,
LOAN_002516,COMP_004319,2555448.19,0.0502,12,acquisition,receivables,2915067.47,0.8766,2023-11-01,paid_off,0,,,
LOAN_002517,COMP_002054,1200085.98,0.0707,24,real_estate,inventory,2151066.89,0.5579,2023-01-29,paid_off,0,,,
LOAN_002518,COMP_004455,50000000.0,0.0878,36,equipment,equipment,80839593.5,0.6185,2020-07-12,paid_off,0,,,
