company_id,company_name,industry,years_in_business,employee_count,annual_revenue,net_income,total_assets,total_liabilities,current_ratio,quick_ratio,debt_to_equity,interest_coverage_ratio,region,country
COMP_001368,GuySystem PLC,retail,3,2753,454698195.29,9489631.05,749930730.37,403587006.3,1.5577,0.788,1.1653,1.2046,North America,Canada
COMP_001369,JobSomething PLC,financial_services,15,1979,906618713.26,125053661.58,1274640827.75,604556168.04,2.2421,1.653,0.9022,4.6727,Latin America,Mexico
COMP_001370,Perez Inc,financial_services,31,9853,1195341191.37,171525021.38,1067145623.03,506323019.94,3.7837,3.0921,0.9028,6.9348,Latin America,Brazil
COMP_001371,ThoughImpact PLC,retail,50,786,485754756.83,66623716.04,801463283.2,258473044.51,1.1699,0.7495,0.476,5.4828,Europe,Germany
COMP_001372,Sheppard-Mcdaniel,retail,47,806,92126522.45,7384043.58,104209585.14,50485488.49,3.3962,2.1565,0.9397,2.8948,North America,Canada
COMP_001373,Mayer & Armstrong and Sons,technology,48,1595,427338161.59,38873089.53,540500471.71,224494266.01,3.8706,3.4781,0.7104,3.4951,Europe,Switzerland
COMP_001374,Evans-Foster,energy,15,7311,4948164671.66,379600365.0,2509089283.37,1497402812.47,3.5916,2.2238,1.4801,4.3627,Asia Pacific,Singapore
COMP_001375,TooSend Inc,financial_services,46,7893,1243683061.27,39572587.93,1195666153.36,524132073.0,2.048,1.3224,0.7805,2.3969,Europe,United Kingdom
COMP_001376,"Duncan, Black and Duncan",energy,7,45001,8713961517.66,209083942.1,6037040589.28,2711939335.78,0.951,0.8521,0.8156,3.0908,North America,United States
COMP_001377,"Hernandez, Avery and Cole",healthcare,39,3004,448078728.73,79695154.37,847598681.86,292532468.36,1.8835,1.6518,0.527,5.0718,Europe,Germany
COMP_001378,ComputerDevelopment and Sons,professional_services,24,136,51724326.72,8659834.28,53176548.18,28416137.04,1.8066,1.583,1.1476,5.9514,North America,United States
COMP_001379,Martinez & Henderson Ltd,professional_services,23,106,36243720.26,5799719.34,61504929.44,17869074.92,2.2346,1.8435,0.4095,5.1051,North America,Canada
COMP_001380,Graham & Osborn Ltd,energy,42,46913,5949860971.78,779884689.55,4304317028.78,1639296798.49,3.5871,2.2811,0.6151,9.9835,Latin America,Brazil
COMP_001381,Flowers LLC,manufacturing,30,364,335412506.44,39180819.85,584061280.98,206312045.66,3.1654,2.4362,0.5462,4.2188,North America,United States
COMP_001382,Flores & Acosta Inc,financial_services,44,18514,1961496867.89,237416342.25,1003450453.22,488997092.42,1.0749,0.8341,0.9505,9.0374,Asia Pacific,Australia
COMP_001383,Miller & Hawkins PLC,construction,3,4327,484859099.56,35794587.02,313197344.78,215700448.71,0.9841,0.7057,2.2124,3.8692,Europe,France
COMP_001384,Gates-Stone,hospitality,23,244,52368553.11,4084374.02,32225529.93,17111009.43,3.002,1.9099,1.1321,8.3486,North America,United States
COMP_001385,WhoseTv Inc,professional_services,37,326,65845298.12,1714316.74,124510716.48,52640858.28,3.7367,3.2268,0.7324,1.3971,Latin America,Chile
COMP_001386,StopSchool PLC,technology,50,1409,163269842.05,21631701.08,189308493.3,74450152.79,1.8038,1.3927,0.6482,5.5961,Europe,Switzerland
COMP_001387,Matthews & Harrington Inc,professional_services,45,306,77460576.01,13497978.2,72907299.41,22747737.64,1.0479,0.7297,0.4535,13.2864,Europe,France
COMP_001388,JoinCitizen and Sons,manufacturing,41,1388,270438584.83,21169516.08,523516034.78,208272314.0,3.8582,2.4123,0.6607,3.7412,Asia Pacific,Japan
COMP_001389,Knight PLC,manufacturing,38,2205,1939943879.71,65064040.93,2486612633.85,1350349980.32,3.049,1.7068,1.1884,1.6167,North America,United States
COMP_001390,Chang Inc,professional_services,3,149,45652059.37,4067794.15,24830867.36,17991259.56,0.9427,0.5634,2.6305,4.8386,Latin America,Chile
COMP_001391,Hart Inc,manufacturing,8,3736,479740422.06,14502842.6,440584320.76,177774330.58,1.2313,1.0725,0.6764,2.9221,Latin America,Mexico
COMP_001392,Floyd & Dillon LLC,energy,37,5499,781292635.93,123655017.86,1237024515.92,531789551.02,2.7377,1.8326,0.7541,6.878,Europe,Netherlands
COMP_001393,Humphrey LLC,technology,45,785,85709194.64,3948501.5,81235861.24,33031430.57,1.2623,0.8644,0.6852,3.0582,Europe,United Kingdom
COMP_001394,Reyes Group,healthcare,23,2179,522175078.81,81109027.31,622767872.45,299314064.86,1.0575,0.6087,0.9254,5.0349,Europe,United Kingdom
COMP_001395,Armstrong Group,hospitality,37,295,68063632.11,11294362.62,42964471.21,19748470.76,2.6575,1.7898,0.8506,9.3333,Europe,Switzerland
COMP_001396,Jackson Group,professional_services,21,767,82973894.91,9356145.36,69397925.48,38259066.55,1.519,1.1792,1.2287,5.9887,North America,Canada
COMP_001397,ChargePresent PLC,hospitality,49,714,86746617.21,13020159.82,61705754.08,19073440.64,2.6058,1.6942,0.4474,9.8538,Latin America,Brazil
COMP_001398,ResponsibilityRule Group,energy,20,7381,2524707012.25,401762413.65,1698955514.25,948929954.3,1.435,1.1321,1.2652,8.6644,Europe,Switzerland
COMP_001399,Williams & Preston LLC,hospitality,9,853,123811852.33,12289522.38,70426713.84,28120294.74,2.5622,1.4405,0.6647,11.1704,Latin America,Mexico
COMP_001400,Vaughn & Williams Group,hospitality,48,304,141648666.16,5823767.79,125110301.4,68199579.64,2.0693,1.5333,1.1984,2.9489,Europe,United Kingdom
COMP_001401,Mccall & Prince Inc,technology,18,269,84353912.04,13877515.59,54639809.54,17790169.39,1.3826,1.0878,0.4828,15.3487,Europe,United Kingdom
COMP_001402,Morgan & Leon LLC,technology,50,629,84641988.93,12057372.58,67443429.9,25206117.37,3.5749,2.3697,0.5968,10.4078,North America,Canada
COMP_001403,Ramirez Group,transportation,30,83,46304712.66,4431241.67,42217028.2,18029199.98,2.7878,1.6439,0.7454,4.6671,Europe,Switzerland
COMP_001404,TowardSafe Ltd,transportation,20,2388,739037994.91,61330351.65,523332155.89,269721307.84,1.4951,1.1955,1.0635,4.8691,North America,Canada
COMP_001405,BillionTrouble and Sons,healthcare,40,3096,665485504.98,56158659.54,895307865.52,377458669.88,3.3322,1.9367,0.7289,5.1361,North America,Canada
COMP_001406,CenterFirst Ltd,construction,26,1020,239942283.5,22995759.86,147229653.22,77309689.6,2.1359,1.6663,1.1057,4.7222,Latin America,Mexico
COMP_001407,Schroeder-Flores,professional_services,19,629,84494959.67,12088556.01,50449756.08,17383220.97,1.1303,1.0016,0.5257,14.9058,Asia Pacific,Australia
COMP_001408,Daniel & Jacobs Inc,energy,1,29520,8066418021.85,392231774.46,5733968144.85,2482542833.66,1.2358,1.0363,0.7635,4.1805,North America,United States
COMP_001409,Lopez and Sons,financial_services,14,20846,2930918278.34,386677798.46,1956297126.31,1201999302.29,2.9348,2.5719,1.5935,6.4996,Europe,United Kingdom
COMP_001410,Mcintyre Group,hospitality,48,1593,173785984.82,17536187.71,87793178.84,47769912.37,2.8066,2.234,1.1936,5.6567,Europe,France
COMP_001411,Figueroa & Malone LLC,professional_services,37,204,20981200.4,2738066.21,23429473.18,7130156.22,2.0091,1.1969,0.4375,11.6501,Asia Pacific,Hong Kong
COMP_001412,TendArrive PLC,energy,43,1987,1163600213.01,38382630.34,896841015.89,279789384.83,1.7857,1.0374,0.4534,3.0622,Europe,United Kingdom
COMP_001413,Jones Ltd,hospitality,32,217,54680172.69,4772713.77,51546502.29,24227152.53,2.0976,1.4406,0.8868,4.1338,Asia Pacific,Hong Kong
COMP_001414,"Powell, Deleon and Warren",construction,38,322,33257993.76,4492775.48,21038337.77,11716599.69,3.1042,2.7227,1.2569,5.9923,Europe,France
COMP_001415,OutsideAir and Sons,energy,37,15352,5335136803.61,521036659.66,2987416904.96,1092703862.92,3.7032,2.7324,0.5767,9.8327,North America,Canada
COMP_001416,Lee & Whitaker Inc,manufacturing,6,15614,1873845327.67,74165205.94,2018520648.95,673294589.68,2.5452,1.2807,0.5005,3.4992,Asia Pacific,Japan
COMP_001417,EnjoyAlone Group,construction,39,124,24475052.63,1131845.84,14570295.72,5227662.2,2.1305,1.3227,0.5595,4.9822,Europe,United Kingdom
COMP_001418,Williams & Ward and Sons,manufacturing,16,817,252998728.88,19220936.06,160521320.58,98163489.82,1.7168,1.1227,1.5742,3.4687,Asia Pacific,Australia
COMP_001419,Hill Group,construction,8,443,228838519.0,12989899.28,234681542.55,103382299.79,2.6661,1.3926,0.7874,3.0422,Latin America,Brazil
COMP_001420,"Sanders, Leblanc and Maldonado",technology,35,3534,467003633.75,58242912.9,292552708.74,116616884.99,2.5582,1.6436,0.6628,14.1957,North America,Canada
COMP_001421,Watson PLC,healthcare,36,1087,319575324.45,21671299.54,435016755.43,154900502.82,3.8127,2.3324,0.553,2.8432,Latin America,Mexico
COMP_001422,Thompson-Harrell,technology,8,763,254110169.54,20647230.55,173545999.91,65957522.78,2.4929,2.06,0.6131,11.0238,Asia Pacific,Australia
COMP_001423,PeaceOk LLC,transportation,29,477,51157130.46,2281652.7,44680197.85,20473804.52,2.2033,1.2735,0.8458,4.6053,North America,United States
COMP_001424,Cooper & Monroe LLC,manufacturing,29,1634,305202969.91,51719368.17,513530723.16,275675053.59,2.091,1.5884,1.159,3.8002,North America,United States
COMP_001425,Curry Ltd,manufacturing,5,15525,1973393944.69,106908786.76,2014319040.61,1251959613.19,3.0958,1.6964,1.6422,3.6466,North America,United States
COMP_001426,Davis & Johnson Inc,transportation,11,6187,965467509.47,135994045.81,1210330385.49,449832985.25,2.5273,1.6185,0.5915,9.1275,Europe,United Kingdom
COMP_001427,Martin & Armstrong and Sons,professional_services,47,5,991528.1,121424.66,808118.02,257597.32,1.4056,0.9128,0.4679,8.8878,Europe,Germany
COMP_001428,Vincent & Holland Ltd,transportation,15,2884,952293667.57,116181164.25,1212871665.24,555490962.41,2.6184,1.3107,0.845,5.3305,Europe,France
COMP_001429,Clark Ltd,construction,28,2077,321364369.22,12079696.88,313522511.13,78732617.98,2.1757,1.8775,0.3353,3.6491,Europe,Netherlands
COMP_001430,Ortiz & Smith Ltd,hospitality,11,1233,173715740.61,22657192.66,217184055.05,67136187.29,0.9683,0.5324,0.4474,7.7155,Europe,Switzerland
COMP_001431,ActMatter and Sons,healthcare,32,1792,457466156.36,58523837.52,259522610.66,98389531.33,3.0633,1.8529,0.6106,9.2626,Latin America,Brazil
COMP_001432,RadioConsumer PLC,manufacturing,10,8070,1036036096.87,48980289.52,529996810.03,204937246.33,2.6679,1.497,0.6305,4.2472,North America,United States
COMP_001433,SuddenlyAcross and Sons,financial_services,10,18635,2449344435.48,159192190.38,1233563561.12,793459827.84,2.3522,1.851,1.8029,4.2461,Europe,Germany
COMP_001434,King & Trujillo LLC,construction,4,2942,335097807.49,20351120.45,193521487.56,118596494.91,3.1638,1.849,1.5829,3.8924,Europe,Netherlands
COMP_001435,SeemSecurity Ltd,healthcare,42,1253,143952998.48,6031558.29,246861431.57,90593780.53,3.3079,2.0189,0.5797,1.7352,Asia Pacific,Australia
COMP_001436,Coleman-Bennett,healthcare,42,106,34823721.92,3887121.36,48182536.07,25262737.88,1.2452,1.0085,1.1022,5.0377,Asia Pacific,Hong Kong
COMP_001437,HappyMachine LLC,energy,25,5537,3113902918.83,105462216.53,1951377113.55,962109568.41,1.1688,0.7333,0.9725,2.9956,North America,Canada
COMP_001438,DiscoverMan LLC,healthcare,5,6964,706157358.92,59492693.31,376122182.26,180755745.75,1.8728,0.9491,0.9252,5.1295,Latin America,Chile
COMP_001439,"Meyer, Hanson and Silva",transportation,36,344,209834917.6,21293539.61,122905954.84,31865015.71,3.3378,2.752,0.35,22.4878,Europe,United Kingdom
COMP_001440,Hunt Ltd,healthcare,9,3907,675065271.16,75924612.27,1063583858.76,458885646.31,3.2572,2.3733,0.7589,3.4197,Latin America,Mexico
COMP_001441,Hoffman-Wheeler,construction,3,2396,485106462.82,39062192.18,377564776.78,166250252.72,1.2153,0.8461,0.7867,5.1675,Europe,Germany
COMP_001442,FearFire Ltd,technology,30,435,47856457.18,8309146.15,31011598.51,17007601.45,2.5694,1.7731,1.2145,9.4769,Europe,Switzerland
COMP_001443,Rodriguez & Brown LLC,retail,8,1044,336955854.88,31810895.21,233195849.05,109837155.94,1.6568,0.8489,0.8904,6.2967,Asia Pacific,Australia
COMP_001444,Davidson LLC,technology,11,1183,222431359.43,8107937.43,368337249.42,229889827.42,2.9173,2.0261,1.6605,1.9184,Latin America,Mexico
COMP_001445,EveryReality Ltd,technology,9,2193,434202984.93,31791555.6,323574822.74,151246131.37,1.68,1.2872,0.8777,5.0211,Latin America,Chile
COMP_001446,Farley & Curtis and Sons,healthcare,27,757,181264040.5,27430624.8,168072783.64,59030320.44,3.0152,1.5483,0.5414,7.188,Latin America,Brazil
COMP_001447,Holmes and Sons,transportation,13,1555,695699692.7,18356809.03,432468284.24,280507302.58,2.4415,1.8228,1.8459,1.814,North America,Canada
COMP_001448,Yoder & Trujillo PLC,retail,21,1980,419381414.24,23535110.27,271957878.47,116925740.34,3.0964,1.7702,0.7542,5.1032,Europe,Netherlands
COMP_001449,InternationalRecent LLC,construction,20,1955,472584038.64,28650045.84,765262882.92,260560028.89,1.8693,1.3269,0.5163,2.6529,Asia Pacific,Hong Kong
COMP_001450,ResponsibilityChallenge Ltd,construction,43,2769,343207774.0,31506963.42,362107749.86,125191666.52,1.7885,1.5389,0.5284,4.4023,Asia Pacific,Singapore
COMP_001451,AgreeReality Group,professional_services,8,178,49968889.02,3425923.83,26410554.38,14712282.37,2.7513,1.6425,1.2576,4.71,Asia Pacific,Hong Kong
COMP_001452,Green-Barnes,construction,17,2004,310834383.9,7878256.86,189694434.27,103544593.86,2.9356,1.669,1.2019,2.8829,Latin America,Brazil
COMP_001453,Doyle-Aguilar,retail,37,4338,434714682.27,55802248.42,334455621.68,162736689.95,2.534,2.1368,0.9477,8.786,North America,United States
COMP_001454,"Cabrera, Cooper and Reeves",manufacturing,4,7643,1145513395.81,110749965.69,1702820504.9,937358863.86,0.9491,0.5986,1.2246,2.5836,Europe,France
COMP_001455,Parks Ltd,energy,22,1562,352351243.98,34434705.91,255621940.27,131626363.48,1.3994,0.8365,1.0615,9.0495,Latin America,Mexico
COMP_001456,Knox-Powers,manufacturing,47,14164,1862587904.06,222218644.46,1379837535.2,694537585.45,1.4445,1.1483,1.0135,7.5497,North America,United States
COMP_001457,Romero and Sons,energy,26,67295,6910791172.76,1097667134.1,5344163034.44,2299966325.71,1.5843,1.1612,0.7555,8.9087,North America,Canada
COMP_001458,ThoughReally PLC,professional_services,40,112,67813081.88,3937942.1,112426599.41,52375191.29,2.6203,1.5084,0.8722,2.1191,Europe,United Kingdom
COMP_001459,White & Davis and Sons,technology,14,555,108621901.05,6869892.77,140093885.58,81395023.01,1.3875,1.066,1.3867,3.4376,Europe,France
COMP_001460,Figueroa Ltd,financial_services,27,27968,3297838496.46,186111258.05,4984097488.66,1676662868.45,2.937,2.3075,0.5069,3.2823,Latin America,Chile
COMP_001461,SystemOperation and Sons,hospitality,42,392,79379016.73,5790829.52,50826329.66,14489461.02,3.5006,2.2844,0.3988,7.5792,North America,Canada
COMP_001462,YourResponse LLC,healthcare,30,1613,652976812.16,42512296.88,328076214.7,110453873.22,3.4466,1.8039,0.5075,10.4101,Asia Pacific,Japan
COMP_001463,Pena and Sons,construction,26,470,57763550.0,4435149.54,49257577.91,17130195.07,3.5343,3.071,0.5332,7.6984,Europe,Switzerland
COMP_001464,Kelly Ltd,manufacturing,2,6880,1319112156.16,41527064.4,1197115330.66,967339841.85,1.3124,1.117,4.2099,1.9226,Asia Pacific,Hong Kong
COMP_001465,Savage Group,healthcare,43,3240,999416657.14,164444993.01,596677413.25,212932707.85,3.3731,2.2769,0.5549,16.1519,Asia Pacific,Singapore
COMP_001466,French LLC,manufacturing,18,268,105941957.33,12710560.65,129844504.27,36134333.69,3.5404,3.0592,0.3856,6.2934,Asia Pacific,Hong Kong
COMP_001467,Watson & Richards Group,retail,18,2486,488632743.74,64149769.53,253684692.81,75163769.79,1.371,0.8478,0.421,26.7379,North America,United States
COMP_001468,York Group,manufacturing,43,6202,819746841.84,121603472.18,872989493.39,455653036.55,1.2073,0.9969,1.0918,5.2033,Asia Pacific,Hong Kong
COMP_001469,ArgueTrial Ltd,transportation,42,1264,872045915.83,107458485.74,701684972.54,353613360.95,2.2238,1.6655,1.0159,5.4173,Europe,France
COMP_001470,Silva PLC,hospitality,15,376,156694711.33,15476059.7,83315133.23,27116661.3,2.8062,2.1091,0.4825,13.2986,North America,United States
COMP_001471,Jones & Preston PLC,professional_services,45,184,56918117.97,4413759.25,52156042.57,21426144.22,3.0781,2.6654,0.6972,3.9691,Europe,Netherlands
COMP_001472,Dillon Group,transportation,37,5389,741064717.16,106735308.05,1206034953.3,361350017.9,1.4118,0.7544,0.4278,10.141,North America,United States
COMP_001473,NextFire Group,professional_services,4,561,87912298.35,8281632.33,47875133.33,35363722.62,1.9077,0.9916,2.8265,4.2048,North America,United States
COMP_001474,Brown & Dickerson and Sons,healthcare,38,1039,407119620.04,71479379.54,285522502.19,131974889.57,1.5497,0.9722,0.8595,8.3965,Latin America,Brazil
COMP_001475,DeepGuess Group,transportation,25,862,333762829.95,46979245.63,381591505.37,159664762.09,1.5599,0.7933,0.7194,4.8984,North America,Canada
COMP_001476,OverWalk Group,financial_services,38,32696,3341290993.96,538398693.88,3111795424.47,1700896447.36,3.6391,2.8968,1.2055,11.5407,Europe,Germany
COMP_001477,Thomas & Huffman and Sons,financial_services,29,20939,4041151250.29,649997428.66,2308871995.91,779278106.24,3.4442,2.4097,0.5095,15.0797,North America,Canada
COMP_001478,Maxwell & Freeman Ltd,technology,24,1264,381380282.25,45674311.64,357672081.47,143925739.38,2.0392,1.5188,0.6733,5.1789,Latin America,Mexico
COMP_001479,Hatfield & Edwards Inc,construction,28,1547,399917756.19,49192719.69,491417413.29,266958168.97,2.7495,1.7229,1.1893,5.2974,Latin America,Mexico
COMP_001480,Smith & Hill and Sons,manufacturing,23,5396,876810796.48,98631781.34,1665973715.52,442777648.97,2.1822,1.5648,0.362,7.048,North America,Canada
COMP_001481,"Duran, Burns and Gallagher",manufacturing,38,12800,1637490090.19,112316517.82,2697660342.36,1445134964.05,3.7714,3.0452,1.1538,2.7601,Asia Pacific,Singapore
COMP_001482,Miller PLC,retail,28,302,61864109.57,3843044.59,41172400.84,20584408.87,2.8869,1.6425,0.9998,3.9732,Europe,United Kingdom
COMP_001483,Hamilton & Jordan Group,energy,43,18882,5467666524.71,352317815.42,4299973849.36,1921306927.22,2.6165,1.4099,0.8077,5.4,North America,United States
COMP_001484,Sanford & Reyes Inc,manufacturing,5,158,21459734.39,2442415.63,34304731.52,24158134.32,1.0832,0.9007,2.3809,2.4118,Asia Pacific,Japan
COMP_001485,NoneDecision Ltd,construction,35,746,165669985.8,14757284.95,132614994.62,48864419.67,3.5958,1.9474,0.5835,6.1187,Asia Pacific,Japan
COMP_001486,HourAddress LLC,manufacturing,44,6274,739258454.39,17852913.41,436934976.23,129704862.67,3.6943,3.2001,0.4222,3.5629,Latin America,Brazil
COMP_001487,Sherman PLC,construction,41,1392,201105482.35,17429681.53,104819012.89,38549776.08,1.9289,1.5395,0.5817,8.6518,Europe,France
COMP_001488,Lee & Rhodes Ltd,professional_services,10,453,69698987.07,7871223.15,60388417.44,21614960.82,1.11,0.6363,0.5575,8.8676,Asia Pacific,Australia
COMP_001489,"Wright, Steele and Cooper",healthcare,19,3300,391615310.76,53260524.56,205411531.89,112316560.15,2.6347,2.2257,1.2065,7.306,Latin America,Brazil
COMP_001490,Garcia PLC,professional_services,40,134,45145015.45,5267230.95,31804596.87,13488887.4,2.5468,1.9373,0.7365,7.8922,North America,United States
COMP_001491,Chapman & Jackson Inc,construction,27,722,122584344.78,3342401.44,80001094.8,23503464.13,1.0461,0.5253,0.416,2.9506,Asia Pacific,Australia
COMP_001492,Evans & Carter Ltd,healthcare,1,2250,376385532.67,19082821.83,660766146.89,486414665.39,1.4153,1.2094,2.7899,1.5433,North America,Canada
COMP_001493,Meyer & Warren Group,construction,40,1104,117498465.5,5952814.24,70462574.68,34212260.28,1.2186,0.8292,0.9438,4.0416,Latin America,Mexico
COMP_001494,Barron and Sons,manufacturing,36,726,155659888.3,27847425.91,192122017.58,99723972.59,2.7829,1.8204,1.0793,5.203,Europe,Netherlands
COMP_001495,GuessWeek Group,hospitality,22,391,121086270.08,14900871.45,66351941.07,36381567.1,3.6513,2.9211,1.2139,6.8589,Latin America,Brazil
